N,P,K,temperature,humidity,ph,rainfall,label
55,70,18,24.493278890658853,70.01325131807378,7.565099514052372,56.40381460882804,blackgram
40,63,13,27.356456036113688,62.84070217672352,7.058018825269437,63.79553134462159,blackgram
29,67,20,26.244808227584997,71.39457212725385,7.512920081821624,56.94996440309767,blackgram
48,56,9,33.13760715086911,62.03002845632053,7.584350555747708,69.94502330509631,blackgram
31,73,13,35.6561315862563,65.00501760407086,7.101212166639865,83.96317669106482,blackgram
52,72,10,34.18628320684736,68.10377858688402,6.900364502083278,76.56165976264496,blackgram
47,72,9,36.89428926882385,63.128824820275845,7.461994961779892,62.85546767731288,blackgram
33,74,10,34.07070867896581,63.41049197082926,7.642400464834014,58.789139808955035,blackgram
31,60,22,27.003957403172734,68.36920695294661,7.309419014778462,86.13588148713042,blackgram
40,58,19,24.956718393632922,66.79837026627752,6.565620236134341,75.7025987728626,blackgram
34,53,20,25.297210408055108,66.13705022671033,6.845805736495515,87.28091247504905,blackgram
15,65,21,24.19517306615778,68.8183066604474,6.728179196800514,70.18409582640498,blackgram
9,61,19,25.636757078843203,72.61088782435104,6.6183529879480165,76.59803735691057,blackgram
35,76,26,30.574622512629436,66.09097426665919,7.42986851084533,65.12937789067901,blackgram
24,75,13,33.62660151989256,60.961252822416185,7.159302831054408,75.56806902513162,blackgram
19,74,29,31.413393060599983,60.701848500832455,7.310741651215672,69.7817986857044,blackgram
34,80,17,31.82874377229295,63.52171841710479,7.442382773805251,70.10764104083665,blackgram
10,74,22,33.50971319286058,59.423701559202186,7.354011858129559,74.09721924441453,blackgram
18,74,18,33.146593254964856,69.78996417336745,6.819708069763863,78.75161542757469,blackgram
41,74,14,34.38471609412542,68.74108771273085,6.808831945458837,77.51808393525926,blackgram
44,72,13,34.77393465443319,66.56057568373367,6.946094725774481,70.9180202393459,blackgram
39,57,14,34.8157819314193,72.12463793021718,7.309262080297436,80.1618254652031,blackgram
24,61,20,34.17163555525838,67.73086582511301,7.130678709181903,62.14217430106752,blackgram
32,86,17,26.8225768873821,61.34414332873199,6.317809059796663,76.87045812595181,blackgram
31,83,26,25.628133548643124,62.95788156346459,6.1653837837141054,57.84615916339483,blackgram
33,85,11,26.807595148904337,60.08146657109707,6.39525389598569,85.38535614097027,blackgram
30,85,16,26.69996881731384,63.15118203883672,7.0747418128312844,70.85802551374586,blackgram
57,73,13,26.253680046046227,65.23180654321519,6.214853755952501,57.131479796835215,blackgram
57,71,18,33.42616523195311,73.58588816390238,7.670958091738844,66.20153082184385,blackgram
66,69,19,32.22965945223799,66.0324260350765,7.429680989654738,72.23417887342663,blackgram
45,72,15,32.13768558575107,69.94005649120093,7.0976818387994784,70.69062672109817,blackgram
53,69,22,31.24042971876241,66.7711906447515,7.645960207098584,68.9766452629049,blackgram
65,73,11,29.89994999826302,70.04813040965091,7.4136764709954965,55.71551802922377,blackgram
50,68,12,34.16702430104218,60.79376926391287,6.776761326449482,73.75619133550235,blackgram
23,64,20,36.30748641246425,61.67753289898794,6.644050720365785,71.416944728489,blackgram
22,62,18,33.46885882775661,65.84023098919899,7.145535621846308,77.98758285904094,blackgram
21,70,24,36.44569867092233,67.12184866789465,7.295055929995226,53.55828330525841,blackgram
57,67,22,35.498408896768055,61.266583129593656,6.681728743125843,66.96762265045172,blackgram
14,84,9,29.8839358745153,71.74848452976175,7.070872715058744,54.120069853366076,blackgram
10,68,11,31.2339738021263,72.12697398589472,7.6463819971391995,65.29393861589432,blackgram
25,77,13,31.417205412052656,69.62773307825346,7.625608796433618,53.45127560983914,blackgram
14,72,14,29.945835523976505,68.92684344447316,7.1791165659588225,73.31288186945005,blackgram
17,82,14,33.61868763349591,65.48512700520027,7.0297140168617736,71.78712303231666,blackgram
30,74,14,29.144848579526943,69.50823568833773,7.366426981194552,59.12681146284758,blackgram
25,78,13,25.678585574962455,62.389134761348615,7.37530968926427,75.41416568700029,blackgram
41,71,21,27.87234225015938,64.38788813269085,6.643815586799635,74.23698024670895,blackgram
11,71,27,28.68065986244773,63.87030250302153,7.041968051278415,60.40651359952218,blackgram
9,71,11,25.30153379580089,71.42878923476715,6.639761332434265,68.3671104918597,blackgram
42,57,13,28.16413783493305,69.58881845448688,7.92458640289429,74.25166583171584,blackgram
38,57,9,26.75100029040683,70.42894696829939,7.394442509390205,79.5405790480055,blackgram
73,54,19,27.7236618504589,71.16895531932829,7.065374766022434,79.87734586513558,blackgram
49,61,7,27.707752436538424,71.73465082587123,7.8724821166366965,73.78843246799943,blackgram
54,54,16,24.636371592412736,66.2553815566316,7.515673717730966,70.03982807297083,blackgram
61,67,6,29.686983026578776,57.75748931387756,7.3715288423678125,77.02426868066092,blackgram
69,83,13,31.837651444928685,61.00757183424031,7.244591049475065,52.03951437590699,blackgram
68,77,21,31.618462503055596,60.95971838342939,6.9567278471483665,75.62908701433238,blackgram
37,85,10,31.204588054349063,64.65005968395103,6.677204221319223,58.597634147620916,blackgram
68,72,7,28.92221141937607,57.78082939350996,7.165598748111314,74.5290067009982,blackgram
33,68,9,30.503484020608063,71.26279790028471,6.92946130122226,76.6957372214794,blackgram
65,79,9,32.531868304817024,68.78985805615913,7.400460217810374,88.8455024587568,blackgram
56,80,20,30.042157547964365,71.33258847170579,7.305152199630816,61.4637159013253,blackgram
51,74,9,32.37675750311693,68.21345906597277,6.919173615315475,79.26973333096399,blackgram
55,77,7,31.873139392994176,69.20547511725576,7.0170580271798055,83.16002073075688,blackgram
13,73,21,27.764018133445816,70.77380042553975,7.2456129361685155,50.94182806340477,blackgram
34,79,27,31.37018133866399,68.11185038454911,6.637046195239435,61.732418260666336,blackgram
31,81,29,29.499548022888092,72.921486915245,6.728872129864132,61.16808971809601,blackgram
17,88,15,31.560405856936626,71.31453845209526,6.332457779695957,68.24702526663319,blackgram
12,79,22,28.09327778868289,68.03887610005256,7.014891581887415,69.40370044999909,blackgram
39,73,24,26.45686606321739,64.63683655290716,7.140407334450602,59.193446235534715,blackgram
43,77,16,26.22060715216901,66.4950249373887,7.754738580855926,75.28201903636004,blackgram
38,79,16,25.481730060031012,72.42442007907448,7.265103845825695,45.66217380324617,blackgram
45,86,16,29.045283717332435,72.06715150580749,7.387060566985966,71.35764942796212,blackgram
30,70,10,27.283109487811277,69.88916351119381,6.996339334126037,69.83787467475221,blackgram
38,62,20,33.97090866441342,63.68031122078964,7.617516864094516,77.7051033842441,blackgram
41,78,12,33.14076297265969,61.23000491994621,7.303573894084844,59.60853773603224,blackgram
21,75,29,35.79609239298347,57.45282581448457,7.405187420031966,69.89698145238681,blackgram
37,71,13,35.950417743246334,60.8966046033222,7.999343633553351,81.17596139514214,blackgram
37,78,9,33.800432226491886,61.09416804615549,7.774943338885218,84.11274517608022,blackgram
49,81,19,34.02555351465854,58.04975696739298,6.19029071184642,54.29349791610987,blackgram
51,71,12,31.625330506145243,66.00840444600118,6.212023091883315,54.98462654842384,blackgram
44,80,11,35.024800057112984,67.33786483629463,6.940822317817278,62.06288904223005,blackgram
66,77,19,32.39955860548674,61.81024217146571,7.057501900650872,58.04488955300467,blackgram
35,80,24,32.51222576976063,67.60208703958786,6.25036619521701,52.49264368599631,blackgram
66,59,33,29.783134693241617,65.49355095563497,6.276247965972908,55.69210097568968,blackgram
41,56,20,27.296082068870014,67.73687212403904,6.7194836440917385,75.70150443886725,blackgram
37,68,31,27.547806164733572,62.464025064733725,6.638484064124061,78.02288135859433,blackgram
38,58,22,28.240038896763007,64.48680353293985,7.057238572201296,61.74651833701111,blackgram
53,56,29,30.351074356756715,64.81672731873508,6.463464497160704,67.45523523523622,blackgram
32,82,9,31.275593981873385,62.596976552151055,6.644470205428372,78.71779750613726,blackgram
20,86,10,31.311768310973818,67.12303598584016,6.683463437640239,67.82660724076437,blackgram
46,75,26,31.483890849542554,59.17281884355673,6.350803787331204,72.0817895016556,blackgram
43,71,19,31.43015248038324,65.82929689364344,6.459417151016326,57.64736825845543,blackgram
40,80,20,32.60150398525006,63.092182807951794,6.238921444322957,56.57043384536037,blackgram
8,67,18,25.57388026875848,67.55228862814369,7.659381168276199,59.718224306642504,blackgram
24,69,13,23.94815572101719,66.24135682897494,7.965755961050136,58.76026810287358,blackgram
27,77,24,24.4901190864448,65.85619288552888,8.119430111679227,69.02807445894132,blackgram
39,70,28,27.40115425612453,60.062387553052865,7.540325709293112,69.96256343063571,blackgram
12,59,15,24.301767894823215,62.90316662568184,8.205566407400084,70.13794197497813,blackgram
41,69,21,33.27106261581152,65.01853897356212,6.623962558514916,56.52741251665833,blackgram
59,61,20,32.37736471116863,69.27081403382141,6.171075193844747,74.71828517334981,blackgram
46,61,15,33.73197324627309,69.5316755215378,6.280126834451126,74.03481539289007,blackgram
69,72,11,32.606095104614454,72.45489534231203,6.55505780394525,57.64585655657848,blackgram
74,76,8,34.63531515304242,66.76475689973118,6.176568213668016,79.3921708798643,blackgram
5,61,23,36.26463408799038,59.27004979634708,7.1010941662411105,46.720357605627484,blackgram
24,69,24,34.62617154108412,67.7029484678148,7.831163739312101,72.54613985809513,blackgram
34,75,6,33.68027618315448,58.15421232966753,7.300703339616898,50.992596949981,blackgram
22,79,25,35.11662605123893,61.44666116292494,6.951172247556144,64.6374950530872,blackgram
32,64,22,33.49908993313106,61.47779172355388,7.836766709135012,68.54016980277305,blackgram
51,71,14,28.840822154956907,61.48236402605109,7.76590396276432,65.21173227951317,blackgram
57,75,15,31.13912399237296,63.23516603994753,7.425965274939828,72.85756562385376,blackgram
50,72,25,29.008813559045844,64.15070138582723,7.813211769300581,82.72907159545588,blackgram
70,67,15,28.465406395180164,61.80008523910233,7.256555191798972,82.4650580328024,blackgram
47,78,22,28.474994554799384,61.47562781791067,7.187786425224035,68.1671554199471,blackgram
43,60,14,29.73058822962288,71.48609017194983,7.639345747906352,63.24015587095431,blackgram
16,77,14,30.307883562092666,64.20822338261364,7.197353292149354,64.06475150482724,blackgram
10,77,24,29.897329603996944,66.09743750614943,7.199048573419551,59.86926668138354,blackgram
41,75,7,31.10350651606335,66.8012018556986,6.702361916759334,66.84143454585623,blackgram
41,62,17,28.228481975677944,72.49963974535372,7.369204311855862,71.30922244276402,blackgram
26,73,32,30.118831876250365,70.46641234546425,6.832013547591192,75.46917784527676,blackgram
19,80,22,28.3241326828974,62.655404812128,7.013432884892096,62.819601568925314,blackgram
21,83,18,26.62021919307349,61.48384148192598,6.2802579821552476,79.72514508334902,blackgram
53,77,12,27.615770239151992,67.46341849971067,6.593789627001992,56.157745574286544,blackgram
50,71,19,29.411945583851193,66.35765407390717,6.291855753682571,79.99252953676691,blackgram
54,86,15,26.174131660149285,73.02505761644136,6.921917982519826,66.76958343839756,blackgram
28,89,23,27.284267718846788,66.87129489194436,6.897706816794276,73.04669444425707,blackgram
45,72,21,27.744741097931843,65.81523479436254,6.995327531911901,60.99070084683847,blackgram
40,85,20,27.90646367963669,68.9274119667149,7.640775541185367,80.46218022910757,blackgram
52,75,26,27.405978074007756,72.76656125503403,7.050390428896154,70.71001562247031,blackgram
47,78,14,34.03384073902306,64.43931632399806,7.059223194698137,52.841884663859254,blackgram
49,79,18,32.78859504809597,67.24329580439398,6.8516833679561575,54.24019312664504,blackgram
22,77,17,31.122239375829963,69.04733903442389,6.762626743356117,54.434776295462555,blackgram
15,77,30,31.313139092582603,64.68314278884972,6.28178856806199,63.50694151170623,blackgram
47,71,28,34.40512774740659,69.50251019610663,6.581226173960268,73.72384296499283,blackgram
18,64,29,35.26505046932972,69.92537965217184,6.938649393280407,60.05769362519102,blackgram
2,57,11,33.3796873740561,70.6972704175141,7.102282296800287,64.058143652622,blackgram
11,59,26,33.79360971903651,71.53761410851023,7.04743294424121,74.97695581631719,blackgram
29,61,13,32.191615934056465,68.22561981368989,7.560856210493828,50.93317411922372,blackgram
42,48,14,34.05640459154814,65.87463752454474,7.170065410893532,55.82201852540088,blackgram
20,67,11,28.56460589826135,63.98388219004593,6.959011645119558,59.21604662562913,blackgram
30,67,18,30.519754461676005,58.074780741416426,6.758507778943849,64.90324448573116,blackgram
29,60,15,32.031312846685516,55.33029214788274,6.438357065564517,74.62506422631174,blackgram
8,75,27,31.576442537514136,64.83893462982333,6.195424638919072,83.22972515118212,blackgram
7,61,26,30.642510983300856,62.32210750635781,6.142134269723412,71.06635996992762,blackgram
57,72,24,28.137235294444146,70.27531254619326,7.144692423685953,73.28817481719094,blackgram
34,65,23,30.387840161561524,67.06176713274243,7.006540212392549,64.38157059402309,blackgram
45,67,26,28.57658576484373,62.54582433009489,7.802555974782444,84.3139990417979,blackgram
30,59,19,27.88435752124809,70.32803435867547,7.223996649135617,79.18261509610748,blackgram
42,59,20,31.23604960737062,71.03333984643936,7.824570079936565,55.86332475253372,blackgram
49,85,30,27.638943339223207,71.09180232134725,7.7277969363654435,55.95533823406154,blackgram
62,69,12,28.8355484046749,70.30660517848993,7.288046659739043,80.61281822681673,blackgram
28,74,15,28.542433672521145,64.49683197885781,7.804599233179996,73.25127129955604,blackgram
57,82,20,26.873147147499985,70.30329575165716,8.215739664931537,82.21122401220715,blackgram
61,86,16,26.518598758663693,69.14676275883626,7.604939312541066,56.58055747046058,blackgram
54,61,26,32.822976353389606,60.97658488791845,7.123844234406989,72.28609196631396,blackgram
29,70,9,32.19518828702948,59.50985300172543,6.879211744695486,69.8617690093817,blackgram
45,66,17,30.173622377056404,66.4812818595516,6.968372253491185,67.49267531844964,blackgram
33,59,20,33.0629264938631,67.99443349778122,7.463558818350923,54.48201737533432,blackgram
37,64,20,29.49807506298202,65.6842632405985,6.882710605426488,57.0430226692486,blackgram
40,66,14,32.56464860269534,70.3577936301498,7.667795118602884,57.78224194741206,blackgram
32,70,18,32.93411623621024,69.10547886406651,7.489609480093858,71.168935042559,blackgram
32,78,23,30.66225599730728,70.79910637426293,7.428458955739193,50.48152333356047,blackgram
7,80,12,31.86328230072381,69.88703017855008,7.3156917970082045,53.56094648391404,blackgram
16,67,7,29.81807212300581,62.92579261411709,7.138767892783088,72.61743819407282,blackgram
37,61,21,27.626013869882684,64.92826646091025,7.113159363966968,71.09919227608395,blackgram
13,69,25,29.599175745624855,66.82927206044552,6.879396352575699,65.55546093303856,blackgram
12,68,21,31.173609081875547,60.99251417264176,6.731866116084042,62.2752010008216,blackgram
37,60,12,28.22990587625635,61.21348156250391,7.447283862813977,53.1235719109227,blackgram
16,73,25,29.825860750669975,66.5968030489856,6.655290673413998,72.11287760143793,blackgram
23,66,13,30.11856868320547,64.56584262156255,7.809993063464887,59.20100364820098,blackgram
21,59,9,30.050174005604116,63.8654368571842,7.228635090689334,69.5854889330071,blackgram
43,58,22,28.613750408033887,68.0334728551334,6.962975533259745,73.79486648961252,blackgram
60,64,12,27.63148777493763,62.7516872296173,7.14443243752555,74.14693115201212,blackgram
41,72,25,30.505954539999234,67.02400267042887,7.1349755719782655,74.51904892356379,blackgram
32,66,26,29.79929336936559,59.92667365566651,7.018378582246009,71.80288640082343,blackgram
16,70,16,29.43556407401026,66.51228992194514,7.900967557400868,86.32633059824497,blackgram
46,58,21,26.72681308336097,57.88802928107786,7.008803634600031,73.92421215895104,blackgram
27,55,31,29.824396833291615,61.17997071148548,7.608561570316558,75.03618975162638,blackgram
32,68,33,29.770532871131437,57.95560908778232,7.09222970280688,86.4916174004988,blackgram
45,64,11,30.354852227622413,66.00366216347707,6.622089746905749,58.35316755810567,blackgram
20,71,24,28.892151833485425,66.42312573402265,6.166706263031965,74.56681600659346,blackgram
18,55,7,28.1786276856608,64.82414137491664,6.199823183633584,78.74901055373748,blackgram
19,74,17,27.289680203771276,61.853650152422546,6.144562595599532,78.69566440128148,blackgram
33,63,22,28.930337676469335,64.50283136250181,6.27576318581022,69.92465699439575,blackgram
62,54,23,31.41563669055919,60.13226070276145,7.063876632281184,73.9986172898439,blackgram
63,50,18,32.08148452463614,63.254567615956574,6.800022092380589,83.06620260391934,blackgram
54,48,21,29.159826028050237,57.058268610237285,7.488259490813341,58.40980811439267,blackgram
46,66,9,30.108644785527567,63.77473936555023,7.417811248861988,81.05915958820196,blackgram
51,64,13,28.922196827298915,65.1267420130626,6.694133205324831,75.88887336010163,blackgram
53,77,26,23.962746297306683,58.527735919579975,7.64841630918549,60.79836337072119,blackgram
47,71,29,23.724326447337056,65.33376576165702,7.094042007100234,77.40354295937328,blackgram
48,71,31,26.874323670118578,63.10694683111056,7.582001346074821,63.23031024187625,blackgram
55,85,19,23.38038975082555,57.12795757705886,7.593409791710126,73.27638549781996,blackgram
72,69,22,24.82535157377979,60.76179999256732,7.727128601007845,77.40504073671266,blackgram
25,57,26,34.34935618950113,55.628003379869504,7.603523189340476,60.62474361893852,blackgram
50,67,16,31.245124050230743,64.06028927333897,7.925618323619086,87.08941921920146,blackgram
45,67,16,34.00488049731251,60.6496943680455,7.657913697500492,68.88177497848451,blackgram
16,69,27,31.42040824688218,61.54037244006024,7.911914080247665,83.5734441411502,blackgram
20,59,20,32.27611990598872,60.52814093433804,7.133115567008237,86.34155523432256,blackgram
46,79,8,35.173091361864294,66.94668094320987,7.7437520361686865,56.357938549241354,blackgram
64,65,14,34.91536186188741,63.505244817251146,7.7961542675864095,67.63748723395172,blackgram
67,73,19,35.34375659077248,67.93454682160605,7.526044599532663,67.32215368310902,blackgram
64,60,7,31.87573646556543,69.84888770249371,7.670328779411773,61.4313092880863,blackgram
46,60,22,32.93749324413282,62.33430693260631,7.733042403956363,66.00415659713927,blackgram
21,53,16,33.64509493843928,72.34150997465456,7.259263030581868,84.54831935687783,blackgram
17,56,20,31.19588515217278,67.64345895730563,6.782833531339731,60.20885229438441,blackgram
10,48,11,32.90930476075504,65.44299208048949,7.029908735034755,79.51255637900873,blackgram
41,54,25,32.596383867854335,69.03125318958571,7.071074734213729,83.93487744878476,blackgram
20,63,28,33.49558694427234,69.19406490655422,7.480692658935331,79.67871461515028,blackgram
27,58,19,26.408087125869784,59.61674509984146,6.109902697390421,77.39767234099632,blackgram
59,51,34,28.79722710307575,62.248901353176294,6.331923233642497,62.58664040380499,blackgram
47,48,16,29.08958088063467,62.279459298467614,6.397121230112466,82.61521460974787,blackgram
22,58,22,26.93795614383844,62.177135504141695,6.453980648578559,62.88701001048255,blackgram
60,64,33,25.731496042383128,65.3508760370508,6.0984413175867465,79.84385084953199,blackgram
51,61,23,24.459419666454096,71.61043873101117,6.90639695227707,88.09938023393953,blackgram
46,72,10,25.10850325041403,73.93024714099198,6.700847022217198,83.45796786014654,blackgram
36,69,21,27.583692046687524,66.50951757461343,7.4834596532361495,71.29695399817618,blackgram
18,62,11,24.358193768386542,74.8038573201298,6.696599201933162,65.67497257475684,blackgram
42,65,13,26.766909702385117,65.57825464401617,7.419928567858397,88.38532496140108,blackgram
43,85,26,28.0890731138657,64.99883087213689,7.204312755698491,68.40568150713233,blackgram
64,84,26,31.320310579835457,67.14713354754562,7.14495817997693,58.8897096164131,blackgram
32,70,22,31.48808748273121,64.6673741428255,7.630855547170586,86.1325848625768,blackgram
64,75,29,30.498075176597403,66.0915737262782,7.692996516190479,63.31478355670579,blackgram
28,84,22,28.606129376387898,69.14743350998359,7.8354064613764125,82.00656799875551,blackgram
20,86,30,27.494327376669432,63.97881131930389,7.622439322386748,70.67484068440578,blackgram
16,81,22,30.096213921439286,72.75942260296907,7.007376880585048,68.25300790275136,blackgram
29,77,24,27.136115032596337,65.55550438935455,7.799392623668719,55.16070991388537,blackgram
27,73,21,29.61013952573015,67.5134115528134,7.54913259442543,59.44493885537956,blackgram
31,81,23,28.952293686783324,72.61348426773748,7.441891587877531,76.90325409406732,blackgram
75,77,12,26.937631696397467,61.698572808683124,7.450822050731605,70.33433470295157,blackgram
42,66,20,27.60399663532357,64.70487066302053,7.826655202920631,71.25549810252396,blackgram
42,72,11,26.471634300409583,57.028917887949945,8.012212019709073,64.05011673271073,blackgram
39,76,16,28.856071477599023,61.83693376041498,7.0981617811891375,70.68851705919194,blackgram
51,86,25,26.80177315365081,57.79683083671972,7.390996788794524,63.505759024531415,blackgram
49,68,23,30.471062615359095,62.466132378644446,6.815500086960249,56.534696194675774,blackgram
27,85,10,28.448370488861475,68.20510869650367,7.302418131556762,82.06960808443674,blackgram
17,74,15,28.327394323716526,66.226718874298,7.166275378474,68.07436769563803,blackgram
19,69,8,30.45923275405895,59.66921266998581,7.442050606625642,80.02706493193662,blackgram
23,86,13,27.529402546741373,66.81524909548202,7.473285870507619,80.63986953115197,blackgram
40,62,17,28.64987160062705,62.11365650042119,6.630758373135261,53.13217978433867,blackgram
43,52,27,26.29356497654487,57.976263025719234,7.249990424421994,52.84885152067327,blackgram
63,69,10,25.670431677330022,66.17805194377911,6.402311576721479,65.39802764845857,blackgram
30,64,30,27.045533057616105,58.63446852016701,6.376598653250214,75.18245287383252,blackgram
25,68,11,27.043741184896064,65.10417156238968,7.112591838702247,75.30569332755498,blackgram
59,63,18,33.70085288614065,69.4250947905026,6.76367961423526,69.28321300406805,blackgram
48,68,19,32.18910407664057,67.99215478726379,7.653843467818066,70.99299410259039,blackgram
36,65,25,31.463482536979605,64.48059837619412,6.912533091123576,73.82710106834347,blackgram
36,57,20,34.41274555963908,67.16303444205572,7.166712748241682,75.12749160328396,blackgram
49,64,22,31.70344265716563,64.60898203678533,7.587463101415227,75.64374576516458,blackgram
32,65,23,25.80892552487161,62.044858836028396,6.8853123686242155,57.67364694754302,blackgram
60,69,24,25.73126766277665,63.89635058382711,7.698029789543782,54.65318640210779,blackgram
61,55,23,25.107900235954276,62.55988155270363,7.6584096439933385,76.93838623893328,blackgram
62,60,10,28.412407372177118,62.685201153956136,7.530689839938339,71.42761842667625,blackgram
41,69,12,26.95211075517024,64.97574460462546,6.990972708658877,67.9445840271085,blackgram
14,60,28,31.611591843249133,62.62867792975365,6.657954279654578,49.51602114749112,blackgram
31,62,23,29.086983353266554,61.307183804984895,6.373217875004728,69.31045685932793,blackgram
34,71,21,31.28273496508561,60.46391377116614,6.655828963426617,76.21187143397809,blackgram
18,64,17,30.51518645870542,59.61554208452577,6.6375168902538935,76.85456723394068,blackgram
22,75,21,28.5468678345695,66.32028998337219,6.530993351024136,53.97322762755979,blackgram
48,59,10,29.28215024550067,67.74847045310725,7.065699945074188,65.952075650591,blackgram
61,61,9,26.88404994828845,71.77691048214113,6.205367911865133,68.93082009758126,blackgram
50,67,6,25.79679022436611,70.63523692399164,6.241185865964123,63.67698808527971,blackgram
28,69,11,27.3073865204554,67.88615050222835,6.751439818462212,58.68115163421411,blackgram
42,56,15,27.597362204817898,70.17858538799375,6.177075930731139,59.95606211017011,blackgram
37,71,17,34.30199256033739,67.9743078040524,7.369440638736289,82.69398414424472,blackgram
28,73,13,35.822469960346716,61.833598241679084,7.339905520273588,63.360563603114976,blackgram
31,64,17,32.81353356781466,64.400956048753,7.854792182225479,85.24824137825429,blackgram
35,78,10,36.124574985766856,62.44178321150656,8.029345056696489,83.987829859828,blackgram
43,68,10,34.01988111930659,66.7482572290958,7.642295239335445,61.68242978955979,blackgram
48,59,19,32.75856129426811,65.51645463792768,7.673336072316801,51.24893924325883,blackgram
41,70,17,31.793373100763628,63.08800962742299,7.884279286289721,74.57205192614515,blackgram
75,65,20,31.492661873151793,65.84322996029346,6.9192557467194264,71.55896287542635,blackgram
69,70,13,31.11458431529129,68.54876062580631,7.175553745812006,57.7180146145645,blackgram
52,52,16,31.390086162430947,59.58650176537185,7.004069870916598,51.00013897586526,blackgram
21,71,10,30.457726337838587,59.41870226125913,6.8524660772904396,82.27907813339894,blackgram
58,74,26,28.952100000335907,61.079185919996945,6.81933239380641,74.10199407619059,blackgram
56,83,16,28.034693674799733,64.2238689482453,6.867515792449612,87.83397522914144,blackgram
56,77,17,28.9318138042401,58.378076505498356,6.738364326152093,71.6767832584422,blackgram
24,70,20,28.129553943300337,60.225489401598786,6.288681764385582,85.16583387087765,blackgram
54,77,24,29.13151749772548,62.85750696669191,6.961939474695767,73.33062088010499,blackgram
69,72,9,26.448186577048386,61.8394122081621,7.36262927706088,51.13497154654497,blackgram
60,72,8,25.446506555185305,67.67601673953762,6.774413884203504,63.72681247148346,blackgram
58,72,13,25.973144874482866,62.59784963264292,7.414608931382033,64.04816963684868,blackgram
50,87,26,27.080235297095506,66.7977787649068,7.238185695191937,59.62055952990258,blackgram
34,72,32,30.276767448568798,61.850754446016424,7.100489310436997,64.7450886607302,blackgram
47,71,24,27.548185526650794,70.25428201888818,7.793494659767265,49.07219786057615,blackgram
18,57,15,27.807670795831203,63.85147951474243,7.325245766079865,55.20961388786779,blackgram
35,61,14,28.13322947342315,62.799232746966204,7.333459739797161,51.802937402219925,blackgram
36,71,19,27.33091168021784,64.87896255694316,7.189481978427793,49.00791602479917,blackgram
39,70,19,26.530892840227366,65.10129319341539,7.48389309996879,77.07732411854076,blackgram
10,59,12,27.520960672857107,63.82660211209546,6.803353559922547,54.137414019131555,blackgram
28,50,18,26.621592213459053,58.832285603368696,7.322003780650044,66.20856953724274,blackgram
30,66,23,27.513330010926083,68.12463013154145,6.962769226715108,54.57328354397441,blackgram
31,64,27,26.99798941667937,58.84138329512484,6.823083792214854,74.67260045384069,blackgram
36,71,27,33.979309764136914,68.84821260855868,7.020751323247299,78.06639496136457,blackgram
48,56,23,31.035655073141402,71.03817337698524,6.988934374245101,59.67553492261281,blackgram
47,66,15,33.584253287257454,66.40842509863509,6.374716083339804,82.9097396145109,blackgram
32,73,19,31.135354908822034,68.08499818529131,7.225472469117367,54.44680224346925,blackgram
40,73,22,30.945912854838305,64.74964692546229,6.558170809176317,72.65127721873341,blackgram
25,58,32,28.90954201452386,65.95773108874397,7.0104866051947266,79.48448093682057,blackgram
58,56,22,29.526338980759057,70.32321779112401,7.634968711937402,68.15822360400179,blackgram
60,59,15,28.378372138709146,66.1641314132895,7.270948660696603,63.280854292099036,blackgram
59,47,26,29.25906760709684,61.521750115560494,7.8943136976243125,71.02247987454957,blackgram
25,62,34,30.055956425920453,65.80336379652633,6.9683083262365315,58.91162257757988,blackgram
17,52,29,33.582428640255074,66.06036351561855,6.655090596783456,61.2872907753916,blackgram
40,58,30,34.20494732293091,58.697054796523034,7.174187450717187,66.43705503818194,blackgram
39,70,19,34.02128668592327,58.034528518802006,6.936608683337289,52.34877865838348,blackgram
1,71,33,32.43700561252094,66.01466440805528,6.74625566985293,66.98235991294297,blackgram
1,62,17,34.90849584421052,60.36391409794751,7.289555262432688,77.36253778557534,blackgram
48,69,29,33.46555218149242,65.2935070146385,7.422023875946778,59.37982558687852,blackgram
75,55,31,31.204538842501186,68.66578193787407,7.328761606091414,77.57842454798053,blackgram
70,56,32,33.413261278381874,67.57556837050944,6.756210349869459,67.02135355434822,blackgram
49,60,13,33.649340351685154,65.87709669304807,6.732740511160802,82.2424512461141,blackgram
58,57,31,31.838405843162196,65.39053531153345,7.518430006357795,63.06492947508449,blackgram
35,78,29,30.95454065892651,66.1494758909824,6.984738209370846,82.47502196139833,blackgram
17,87,24,30.58934475660299,64.01072081597484,6.899413370478647,56.64963101737823,blackgram
37,74,29,31.096177505274618,66.33679900730043,7.354620449834115,58.30086074225936,blackgram
53,78,28,31.7430289526055,60.65879207172564,7.163170311079032,62.49531144591915,blackgram
28,87,13,32.03734735605938,62.41267734818214,6.961681956463314,77.16288293347219,blackgram
67,59,13,28.919234245217936,64.26635497159951,7.425392585735473,65.08479941111088,blackgram
52,57,20,28.263628708555085,68.04547764945515,6.910671368742875,50.26888112419709,blackgram
51,48,23,28.466048785949845,61.470474198712296,6.915294936221523,54.92930753990178,blackgram
68,54,17,28.03095640817189,63.9858028030076,6.96014627645116,69.8054939449385,blackgram
42,59,27,28.437447792754536,62.387752208043054,7.1506578372688905,68.176516911279,blackgram
18,54,7,29.171092835599033,70.80218183146096,7.20326465222446,72.00142061075712,blackgram
